transaction_id,customer_id,transaction_date,total_amount,discount_amount,tax_amount,payment_method,status,channel,created_at
4953,1958,2024-12-03T11:34:13.791448,109.74,10.78,10.97,credit_card,completed,online,2026-07-06T09:25:46.398384
4954,546,2024-10-10T18:26:23.737452,82.94,14.09,8.29,bank_transfer,completed,online,2026-07-06T09:25:46.398417
4955,653,2025-09-28T04:39:17.194288,16.2,2.92,1.62,credit_card,completed,mobile,2026-07-06T09:25:46.398451
4956,1864,2025-08-19T16:05:01.755425,12.74,0.11,1.27,paypal,completed,mobile,2026-07-06T09:25:46.398493
4957,1143,2026-02-12T01:34:21.271129,361.8,34.78,36.18,bank_transfer,completed,mobile,2026-07-06T09:25:46.398536
4958,354,2025-12-12T23:07:57.285675,152.78,3.45,15.28,credit_card,completed,online,2026-07-06T09:25:46.398576
4959,1123,2026-05-30T06:50:12.994981,46.03,6.46,4.6,paypal,completed,online,2026-07-06T09:25:46.398610
4960,1563,2026-02-18T21:42:35.826053,285.04,35.26,28.5,bank_transfer,completed,phone,2026-07-06T09:25:46.398643
4961,67,2026-03-04T02:38:36.127650,105.56,5.52,10.56,credit_card,completed,in_store,2026-07-06T09:25:46.398675
4962,280,2024-07-06T18:21:58.055950,13.29,2.23,1.33,paypal,completed,phone,2026-07-06T09:25:46.398729
4963,506,2025-10-17T03:17:19.756769,37.82,3.69,3.78,bank_transfer,completed,in_store,2026-07-06T09:25:46.398764
4964,1444,2025-05-06T13:08:45.309085,129.7,4.4,12.97,paypal,completed,in_store,2026-07-06T09:25:46.398865
4965,964,2026-03-26T19:49:18.749646,91.59,5.93,9.16,bank_transfer,completed,phone,2026-07-06T09:25:46.398951
4966,350,2024-10-02T00:39:45.540790,181.76,22.13,18.18,debit_card,completed,in_store,2026-07-06T09:25:46.398991
4967,1352,2025-08-23T20:32:21.511126,103.65,11.92,10.37,debit_card,completed,phone,2026-07-06T09:25:46.399037
4968,1282,2024-08-26T10:04:30.882075,2.4,0.15,0.24,credit_card,completed,mobile,2026-07-06T09:25:46.399073
4969,1097,2026-03-23T17:37:02.822162,139.42,20.35,13.94,credit_card,completed,in_store,2026-07-06T09:25:46.399107
4970,115,2025-01-28T17:21:51.661730,254.99,11.72,25.5,debit_card,completed,phone,2026-07-06T09:25:46.399143
4971,1087,2024-09-12T14:16:12.894601,203.26,35.55,20.33,paypal,completed,phone,2026-07-06T09:25:46.399176
4972,872,2025-08-04T10:07:39.135619,144.73,27.9,14.47,credit_card,completed,phone,2026-07-06T09:25:46.399209
4973,959,2024-10-01T07:11:07.418763,35.64,2.19,3.56,bank_transfer,completed,phone,2026-07-06T09:25:46.399242
4974,352,2025-12-24T15:03:51.463515,59.32,0.97,5.93,credit_card,completed,in_store,2026-07-06T09:25:46.399274
4975,281,2025-03-22T00:06:20.474349,20.81,0.69,2.08,bank_transfer,completed,in_store,2026-07-06T09:25:46.399307
4976,1795,2026-05-31T12:17:55.700259,369.55,38.91,36.96,debit_card,completed,in_store,2026-07-06T09:25:46.399340
4977,715,2026-06-17T21:23:12.007681,130.99,1.6,13.1,debit_card,completed,in_store,2026-07-06T09:25:46.399373
4978,567,2025-12-27T17:59:25.752449,41.25,1.3,4.12,debit_card,completed,phone,2026-07-06T09:25:46.399405
4979,678,2026-02-07T12:49:01.051693,216.45,40.92,21.64,credit_card,completed,phone,2026-07-06T09:25:46.399438
4980,1585,2025-08-07T19:43:59.843128,381.03,70.61,38.1,paypal,completed,mobile,2026-07-06T09:25:46.399471
4981,1148,2025-09-04T21:36:22.612681,99.78,17.16,9.98,paypal,completed,mobile,2026-07-06T09:25:46.399504
4982,1932,2025-03-01T06:06:00.066159,60.13,2.05,6.01,paypal,refunded,in_store,2026-07-06T09:25:46.399537
4983,1732,2025-11-22T17:02:34.285330,81.53,12.93,8.15,credit_card,completed,phone,2026-07-06T09:25:46.399571
4984,1746,2025-04-22T21:11:57.264160,245.55,37.96,24.56,debit_card,completed,mobile,2026-07-06T09:25:46.399607
4985,1559,2026-02-24T06:27:41.789672,145.6,16.38,14.56,bank_transfer,completed,mobile,2026-07-06T09:25:46.399642
4986,1017,2025-07-17T10:16:07.968101,35.17,4.39,3.52,paypal,completed,online,2026-07-06T09:25:46.399676
4987,1362,2024-11-17T06:23:02.762145,23.01,3.77,2.3,paypal,completed,phone,2026-07-06T09:25:46.399729
4988,1556,2024-10-29T02:27:57.577418,0.14,0.02,0.01,credit_card,completed,online,2026-07-06T09:25:46.399763
4989,850,2025-07-07T09:58:15.577681,425.41,24.07,42.54,paypal,completed,in_store,2026-07-06T09:25:46.399796
4990,698,2025-08-23T14:10:14.375435,37.53,5.21,3.75,credit_card,completed,mobile,2026-07-06T09:25:46.399837
4991,988,2025-12-07T01:26:38.216765,168.92,20.55,16.89,bank_transfer,completed,in_store,2026-07-06T09:25:46.399924
4992,145,2024-08-27T05:42:57.323056,26.34,1.5,2.63,paypal,completed,phone,2026-07-06T09:25:46.399985
4993,122,2026-01-25T17:17:56.593789,206.65,0.9,20.67,paypal,completed,phone,2026-07-06T09:25:46.400025
4994,1813,2026-01-07T04:49:52.706486,234.53,9.59,23.45,bank_transfer,completed,phone,2026-07-06T09:25:46.400077
4995,295,2025-08-23T01:54:28.336123,111.85,4.22,11.19,debit_card,completed,in_store,2026-07-06T09:25:46.400113
4996,387,2025-04-09T18:14:45.073638,852.6,152.29,85.26,debit_card,completed,online,2026-07-06T09:25:46.400148
4997,1256,2024-08-25T23:58:36.011410,50.71,7.22,5.07,credit_card,completed,phone,2026-07-06T09:25:46.400182
4998,1697,2026-05-20T08:58:50.960007,7.42,0.36,0.74,debit_card,completed,in_store,2026-07-06T09:25:46.400217
4999,1332,2025-09-28T04:01:26.629580,51.77,0.9,5.18,paypal,completed,phone,2026-07-06T09:25:46.400252
5000,33,2025-10-02T06:49:06.944410,8.36,0.3,0.84,debit_card,completed,phone,2026-07-06T09:25:46.400287
5001,1498,2024-11-21T16:43:16.909692,362.19,39.14,36.22,debit_card,completed,online,2026-07-06T09:25:46.400321
5002,851,2025-12-22T10:02:17.900193,4.79,0.23,0.48,bank_transfer,completed,phone,2026-07-06T09:25:46.400355
5003,950,2026-06-02T04:40:20.100662,103.57,9.48,10.36,bank_transfer,completed,phone,2026-07-06T09:25:46.400388
5004,774,2025-05-31T22:34:23.691141,62.8,11.98,6.28,paypal,completed,in_store,2026-07-06T09:25:46.400421
5005,427,2025-09-16T12:56:55.662287,60.26,10.67,6.03,paypal,completed,online,2026-07-06T09:25:46.400453
5006,1426,2026-05-02T10:53:24.688258,142.55,22.98,14.26,paypal,completed,online,2026-07-06T09:25:46.400501
5007,782,2025-07-09T13:43:51.066574,17.12,0.17,1.71,debit_card,completed,in_store,2026-07-06T09:25:46.400534
5008,1101,2026-02-07T23:59:56.991544,34.49,5.67,3.45,debit_card,completed,mobile,2026-07-06T09:25:46.400567
5009,169,2024-08-06T12:46:07.940520,31.35,5.93,3.14,debit_card,completed,online,2026-07-06T09:25:46.400609
5010,645,2025-08-25T03:46:29.798652,55.95,7.33,5.6,paypal,completed,online,2026-07-06T09:25:46.400670
5011,513,2024-11-22T14:28:06.728965,93.69,2.68,9.37,credit_card,completed,phone,2026-07-06T09:25:46.400728
5012,1470,2026-02-20T11:47:23.790647,2.15,0.19,0.21,credit_card,completed,online,2026-07-06T09:25:46.400782
5013,1670,2026-04-08T14:29:56.870554,205.77,12.22,20.58,bank_transfer,completed,online,2026-07-06T09:25:46.400835
5014,861,2024-12-15T11:57:21.928318,404.45,73.16,40.45,paypal,completed,mobile,2026-07-06T09:25:46.400889
5015,279,2025-12-25T11:46:13.717980,199.07,10.15,19.91,bank_transfer,completed,phone,2026-07-06T09:25:46.400946
5016,578,2026-06-04T00:55:27.902924,43.0,1.5,4.3,credit_card,completed,in_store,2026-07-06T09:25:46.401052
5017,707,2025-12-26T01:33:33.801723,261.49,48.02,26.15,debit_card,completed,mobile,2026-07-06T09:25:46.401101
5018,1962,2026-02-23T13:09:29.831060,38.99,6.22,3.9,paypal,completed,mobile,2026-07-06T09:25:46.401150
5019,330,2026-06-07T08:37:26.678088,90.76,13.95,9.08,paypal,completed,in_store,2026-07-06T09:25:46.401190
5020,1235,2025-12-24T09:32:24.698914,113.48,17.4,11.35,credit_card,completed,in_store,2026-07-06T09:25:46.401234
5021,170,2024-09-01T03:31:53.371716,265.93,19.05,26.59,bank_transfer,completed,in_store,2026-07-06T09:25:46.401270
5022,1448,2024-08-10T21:37:13.385361,147.1,1.98,14.71,paypal,completed,phone,2026-07-06T09:25:46.401305
5023,612,2025-06-13T07:50:53.758865,160.42,9.41,16.04,bank_transfer,completed,in_store,2026-07-06T09:25:46.401338
5024,13,2024-07-23T19:43:17.271559,23.39,3.86,2.34,credit_card,completed,in_store,2026-07-06T09:25:46.401373
5025,1795,2026-03-13T16:36:55.631664,27.93,4.88,2.79,bank_transfer,completed,in_store,2026-07-06T09:25:46.401417
5026,20,2024-10-15T10:20:09.124693,60.12,5.94,6.01,credit_card,completed,phone,2026-07-06T09:25:46.401468
5027,710,2024-12-24T02:31:40.021333,215.38,25.81,21.54,credit_card,completed,in_store,2026-07-06T09:25:46.401551
5028,1534,2025-07-26T17:24:59.047224,70.68,13.27,7.07,debit_card,completed,mobile,2026-07-06T09:25:46.401591
5029,1851,2026-02-21T09:16:19.678152,213.3,40.66,21.33,credit_card,completed,online,2026-07-06T09:25:46.401626
5030,1365,2025-03-27T19:30:31.456366,8.85,1.22,0.89,credit_card,completed,online,2026-07-06T09:25:46.401663
5031,553,2025-08-28T16:23:07.669775,264.61,26.21,26.46,bank_transfer,completed,mobile,2026-07-06T09:25:46.401698
5032,1360,2025-03-04T09:04:25.117775,16.78,0.33,1.68,paypal,completed,phone,2026-07-06T09:25:46.401731
5033,1404,2026-04-04T00:13:41.859023,132.79,3.39,13.28,credit_card,completed,in_store,2026-07-06T09:25:46.401765
5034,364,2024-09-15T00:52:24.760407,64.63,4.18,6.46,bank_transfer,completed,mobile,2026-07-06T09:25:46.401799
5035,1366,2025-11-19T19:13:21.634173,189.64,26.99,18.96,debit_card,completed,phone,2026-07-06T09:25:46.401832
5036,694,2025-09-11T18:02:05.092307,100.97,18.16,10.1,credit_card,refunded,online,2026-07-06T09:25:46.401866
5037,1068,2024-10-26T10:45:56.246639,82.46,14.59,8.25,credit_card,completed,phone,2026-07-06T09:25:46.401900
5038,1712,2026-06-01T15:36:19.541478,17.45,1.13,1.75,bank_transfer,completed,online,2026-07-06T09:25:46.401932
5039,1193,2025-06-10T08:45:30.899677,294.49,24.42,29.45,paypal,cancelled,mobile,2026-07-06T09:25:46.401965
5040,795,2024-10-21T09:58:54.689335,81.86,12.22,8.19,paypal,completed,online,2026-07-06T09:25:46.401999
5041,643,2024-08-08T07:16:13.614622,62.7,11.07,6.27,credit_card,completed,online,2026-07-06T09:25:46.402033
5042,425,2024-12-02T09:47:00.598366,298.85,4.29,29.89,paypal,completed,mobile,2026-07-06T09:25:46.402146
5043,761,2025-04-03T10:17:10.486029,31.12,1.62,3.11,credit_card,completed,in_store,2026-07-06T09:25:46.402213
5044,1216,2025-08-14T04:42:48.457057,75.36,6.09,7.54,debit_card,completed,mobile,2026-07-06T09:25:46.402253
5045,1163,2024-12-15T12:12:55.780267,153.76,13.21,15.38,bank_transfer,completed,in_store,2026-07-06T09:25:46.402307
5046,1797,2025-08-30T22:06:28.785838,122.48,18.61,12.25,bank_transfer,completed,in_store,2026-07-06T09:25:46.402342
5047,1695,2025-09-29T19:53:40.956458,111.85,12.77,11.19,bank_transfer,completed,online,2026-07-06T09:25:46.402377
5048,120,2025-03-25T10:17:06.776508,127.17,23.65,12.72,paypal,completed,online,2026-07-06T09:25:46.402411
5049,1169,2024-09-21T00:36:18.661568,45.14,1.85,4.51,debit_card,completed,in_store,2026-07-06T09:25:46.402446
5050,865,2024-10-01T13:07:16.006990,252.06,36.89,25.21,paypal,completed,online,2026-07-06T09:25:46.402482
5051,577,2024-12-29T00:40:09.710803,425.28,11.41,42.53,bank_transfer,completed,online,2026-07-06T09:25:46.402531
5052,1993,2026-01-15T09:25:43.127772,17.58,1.37,1.76,credit_card,completed,online,2026-07-06T09:25:46.402585
5053,871,2025-10-01T20:16:42.843047,126.83,12.74,12.68,debit_card,completed,online,2026-07-06T09:25:46.402634
5054,709,2025-07-04T01:15:10.677889,271.97,19.74,27.2,debit_card,completed,online,2026-07-06T09:25:46.402684
5055,395,2025-12-29T11:46:12.483453,81.72,2.45,8.17,credit_card,completed,in_store,2026-07-06T09:25:46.402731
5056,1510,2026-05-08T11:29:19.633846,80.98,3.34,8.1,paypal,completed,in_store,2026-07-06T09:25:46.402781
5057,341,2024-12-30T21:23:55.449879,74.54,10.9,7.45,paypal,completed,online,2026-07-06T09:25:46.402830
5058,1717,2026-02-27T14:43:58.753373,240.86,42.39,24.09,credit_card,completed,mobile,2026-07-06T09:25:46.402942
5059,1541,2025-06-05T06:38:46.252268,94.89,0.35,9.49,debit_card,completed,mobile,2026-07-06T09:25:46.403002
5060,1423,2024-10-28T20:12:50.142481,185.4,11.29,18.54,bank_transfer,completed,in_store,2026-07-06T09:25:46.403049
5061,1612,2025-08-12T14:56:40.796711,20.43,2.96,2.04,paypal,completed,online,2026-07-06T09:25:46.403084
5062,1542,2025-06-12T14:47:33.297616,18.48,1.9,1.85,debit_card,completed,mobile,2026-07-06T09:25:46.403117
5063,1407,2026-06-21T23:38:01.256259,270.09,29.17,27.01,bank_transfer,completed,in_store,2026-07-06T09:25:46.403151
5064,1980,2026-05-25T03:52:07.363672,105.65,20.81,10.57,debit_card,completed,in_store,2026-07-06T09:25:46.403186
5065,1362,2026-02-26T02:14:51.900193,33.45,4.34,3.35,credit_card,completed,online,2026-07-06T09:25:46.403243
5066,1561,2025-01-01T12:16:43.699143,160.01,5.23,16.0,credit_card,completed,online,2026-07-06T09:25:46.403277
5067,802,2024-07-11T12:42:40.315963,248.75,10.4,24.88,bank_transfer,completed,mobile,2026-07-06T09:25:46.403319
5068,1263,2025-08-12T16:05:02.500283,74.71,10.76,7.47,paypal,completed,online,2026-07-06T09:25:46.403391
5069,1949,2025-02-04T23:30:47.811427,157.49,4.99,15.75,paypal,completed,in_store,2026-07-06T09:25:46.403472
5070,1401,2024-10-09T01:09:16.614983,61.49,2.37,6.15,bank_transfer,completed,mobile,2026-07-06T09:25:46.403513
5071,64,2026-01-19T15:47:32.852359,165.32,19.88,16.53,debit_card,completed,mobile,2026-07-06T09:25:46.403550
5072,1365,2026-02-17T11:03:47.151234,63.48,8.74,6.35,credit_card,completed,mobile,2026-07-06T09:25:46.403585
5073,259,2026-01-10T14:14:59.997435,185.94,27.51,18.59,bank_transfer,refunded,in_store,2026-07-06T09:25:46.403619
5074,1193,2026-03-08T16:17:18.260651,80.31,13.34,8.03,paypal,completed,mobile,2026-07-06T09:25:46.403653
5075,932,2025-03-03T06:23:04.210840,8.41,0.68,0.84,credit_card,completed,online,2026-07-06T09:25:46.403700
5076,816,2025-02-13T09:50:09.955796,20.17,3.46,2.02,paypal,completed,in_store,2026-07-06T09:25:46.403745
5077,1026,2025-11-19T05:46:12.496337,238.07,28.74,23.81,paypal,completed,mobile,2026-07-06T09:25:46.403883
5078,1863,2026-02-07T13:19:45.442759,106.29,19.12,10.63,credit_card,refunded,online,2026-07-06T09:25:46.403952
5079,957,2025-04-07T03:50:00.675039,59.63,3.3,5.96,bank_transfer,completed,in_store,2026-07-06T09:25:46.404101
5080,1487,2025-06-06T13:48:16.180789,128.12,6.31,12.81,credit_card,completed,in_store,2026-07-06T09:25:46.404169
5081,282,2024-11-27T12:20:22.669317,87.1,14.62,8.71,debit_card,refunded,phone,2026-07-06T09:25:46.404220
5082,672,2026-04-23T04:04:02.888250,17.23,1.96,1.72,paypal,completed,online,2026-07-06T09:25:46.404257
5083,1153,2024-10-27T07:14:08.580132,330.24,63.21,33.02,paypal,completed,in_store,2026-07-06T09:25:46.404292
5084,1375,2024-07-22T21:02:31.616874,130.27,7.73,13.03,paypal,completed,in_store,2026-07-06T09:25:46.404425
5085,839,2025-07-26T11:40:57.009008,91.88,15.32,9.19,bank_transfer,completed,mobile,2026-07-06T09:25:46.404476
5086,895,2025-02-16T22:35:38.061822,376.18,40.33,37.62,paypal,completed,online,2026-07-06T09:25:46.404513
5087,1876,2025-11-11T21:31:41.947347,225.05,43.06,22.51,credit_card,completed,online,2026-07-06T09:25:46.404558
5088,1476,2026-03-14T16:54:49.557162,179.32,21.32,17.93,bank_transfer,completed,mobile,2026-07-06T09:25:46.404611
5089,1428,2025-10-13T11:19:23.584406,22.91,0.95,2.29,paypal,refunded,mobile,2026-07-06T09:25:46.404665
5090,240,2026-02-17T05:28:08.851039,72.58,0.22,7.26,paypal,completed,phone,2026-07-06T09:25:46.404787
5091,1151,2025-09-27T17:21:30.519714,4.68,0.36,0.47,paypal,completed,phone,2026-07-06T09:25:46.404882
5092,1096,2024-10-04T00:37:09.805273,5.24,0.56,0.52,credit_card,cancelled,phone,2026-07-06T09:25:46.404973
5093,60,2025-07-10T08:16:35.250635,21.89,2.93,2.19,debit_card,refunded,mobile,2026-07-06T09:25:46.405063
5094,1933,2025-05-22T14:59:55.121712,119.97,13.18,12.0,credit_card,completed,phone,2026-07-06T09:25:46.405112
5095,451,2024-08-11T16:46:19.759976,75.63,7.21,7.56,bank_transfer,completed,online,2026-07-06T09:25:46.405148
5096,605,2026-03-13T16:21:09.496737,33.35,2.96,3.34,paypal,completed,phone,2026-07-06T09:25:46.405185
5097,943,2025-07-16T07:56:05.996606,67.32,6.5,6.73,credit_card,completed,online,2026-07-06T09:25:46.405219
5098,668,2024-08-20T21:32:26.640180,64.04,8.44,6.4,bank_transfer,completed,mobile,2026-07-06T09:25:46.405253
5099,70,2024-07-13T06:55:27.604249,133.36,13.05,13.34,paypal,completed,phone,2026-07-06T09:25:46.405286
5100,804,2024-07-09T08:26:19.523560,33.7,1.64,3.37,paypal,completed,online,2026-07-06T09:25:46.405321
5101,700,2025-01-20T08:57:20.150481,133.87,19.88,13.39,paypal,cancelled,phone,2026-07-06T09:25:46.405355
5102,1354,2026-05-10T11:34:03.032470,205.72,9.92,20.57,credit_card,completed,phone,2026-07-06T09:25:46.405389
5103,330,2024-12-12T11:41:14.453839,114.47,1.33,11.45,paypal,completed,online,2026-07-06T09:25:46.405423
5104,361,2024-10-01T07:23:11.430984,22.03,2.6,2.2,bank_transfer,completed,phone,2026-07-06T09:25:46.405483
5105,1015,2025-02-02T10:37:31.847904,20.51,1.12,2.05,credit_card,completed,in_store,2026-07-06T09:25:46.405628
5106,1740,2024-09-05T09:31:28.579685,108.75,6.65,10.88,credit_card,completed,phone,2026-07-06T09:25:46.405736
5107,1613,2025-12-03T05:37:23.051162,19.54,1.23,1.95,bank_transfer,completed,online,2026-07-06T09:25:46.405816
5108,1188,2024-09-28T18:54:15.085975,6.26,0.09,0.63,credit_card,cancelled,online,2026-07-06T09:25:46.405878
5109,1922,2026-06-29T00:39:12.372351,89.88,9.33,8.99,paypal,completed,phone,2026-07-06T09:25:46.405938
5110,1292,2025-11-29T19:07:50.099222,374.56,53.12,37.46,paypal,completed,in_store,2026-07-06T09:25:46.405982
5111,1173,2025-10-11T06:54:02.145734,41.96,3.37,4.2,debit_card,completed,online,2026-07-06T09:25:46.406017
5112,432,2025-09-10T12:57:32.285839,121.27,6.7,12.13,credit_card,completed,in_store,2026-07-06T09:25:46.406053
5113,139,2025-01-03T22:28:37.687815,438.69,33.16,43.87,debit_card,completed,mobile,2026-07-06T09:25:46.406086
5114,258,2024-11-25T08:53:34.737570,479.34,33.57,47.93,paypal,completed,mobile,2026-07-06T09:25:46.406126
5115,178,2025-10-05T22:29:16.069135,66.58,0.9,6.66,credit_card,completed,in_store,2026-07-06T09:25:46.406177
5116,30,2026-07-03T06:09:59.256978,137.88,23.71,13.79,paypal,completed,in_store,2026-07-06T09:25:46.406223
5117,1157,2026-07-05T10:18:31.856380,9.77,0.35,0.98,bank_transfer,completed,online,2026-07-06T09:25:46.406270
5118,1581,2026-01-06T23:52:33.016811,195.68,8.93,19.57,debit_card,completed,phone,2026-07-06T09:25:46.406356
5119,798,2025-01-26T03:06:01.913210,170.63,33.69,17.06,bank_transfer,completed,phone,2026-07-06T09:25:46.406408
5120,1073,2026-06-06T19:01:28.744345,267.03,44.94,26.7,paypal,completed,online,2026-07-06T09:25:46.406462
5121,1703,2024-08-13T11:31:40.190041,336.99,52.64,33.7,paypal,completed,mobile,2026-07-06T09:25:46.406512
5122,964,2025-01-28T02:49:58.660880,124.58,20.38,12.46,debit_card,completed,in_store,2026-07-06T09:25:46.406745
5123,399,2024-12-27T12:46:04.195379,51.42,7.2,5.14,credit_card,completed,mobile,2026-07-06T09:25:46.406839
5124,1549,2026-04-04T20:35:24.140462,78.5,2.53,7.85,debit_card,completed,phone,2026-07-06T09:25:46.406900
5125,1541,2025-05-24T01:37:11.035515,183.44,6.62,18.34,bank_transfer,completed,mobile,2026-07-06T09:25:46.406953
5126,714,2026-03-01T03:07:04.785332,314.89,29.72,31.49,paypal,completed,in_store,2026-07-06T09:25:46.407004
5127,1776,2025-09-10T07:58:02.725021,18.7,0.84,1.87,credit_card,completed,phone,2026-07-06T09:25:46.407056
5128,897,2025-08-26T13:33:18.635236,106.81,1.21,10.68,bank_transfer,completed,phone,2026-07-06T09:25:46.407110
5129,1443,2026-04-14T17:29:52.156113,101.97,12.09,10.2,debit_card,completed,mobile,2026-07-06T09:25:46.407152
5130,1987,2026-06-10T15:13:27.964580,9.13,0.29,0.91,bank_transfer,completed,phone,2026-07-06T09:25:46.407187
5131,1279,2024-10-17T16:50:55.658691,47.17,3.37,4.72,debit_card,completed,online,2026-07-06T09:25:46.407221
5132,897,2025-07-20T19:45:40.264518,35.21,0.09,3.52,bank_transfer,completed,online,2026-07-06T09:25:46.407254
5133,546,2026-06-19T04:47:23.558511,135.44,17.43,13.54,bank_transfer,completed,mobile,2026-07-06T09:25:46.407288
5134,1804,2025-10-23T14:56:55.860697,71.22,4.87,7.12,bank_transfer,completed,phone,2026-07-06T09:25:46.407327
5135,977,2026-01-13T16:12:34.802830,49.65,8.36,4.96,paypal,completed,online,2026-07-06T09:25:46.407421
5136,469,2024-09-25T08:14:35.831460,177.81,10.99,17.78,bank_transfer,completed,mobile,2026-07-06T09:25:46.407478
5137,1992,2026-01-29T16:04:54.961678,65.88,9.48,6.59,paypal,completed,mobile,2026-07-06T09:25:46.407533
5138,1476,2024-09-07T01:51:08.055076,612.05,39.56,61.2,bank_transfer,completed,online,2026-07-06T09:25:46.407588
5139,749,2025-04-07T20:42:14.079521,184.24,30.08,18.42,credit_card,completed,online,2026-07-06T09:25:46.407640
